title,release_date,popularity,vote_count,vote_average,genres,actor,director,id
レイプゾンビ2 LUST OF THE DEAD アキバ帝国の逆襲,2013-03-23,14.786,28,4.5,"[{'id': 27, 'name': '공포'}, {'id': 35, 'name': '코미디'}]","[1295126, 76164, 1295124]",[80762],256522
Christmas in Evergreen,2017-12-02,11.191,83,6.7,"[{'id': 10749, 'name': '로맨스'}, {'id': 10770, 'name': 'TV 영화'}, {'id': 18, 'name': '드라마'}]","[122888, 168581, 104646]",[88077],474977
스위트 노벰버,2001-02-16,15.692,1105,6.9,"[{'id': 18, 'name': '드라마'}, {'id': 10749, 'name': '로맨스'}]","[6384, 6885, 11355]",[19969],1921
Culpa,2022-05-06,13.656,4,5.5,"[{'id': 18, 'name': '드라마'}]","[26279, 51905, 24924]",[1128094],886897
디즈니 공주 이야기 : 꿈을 이루세요,2007-09-03,14.832,88,6.6,"[{'id': 16, 'name': '애니메이션'}, {'id': 10751, 'name': '가족'}, {'id': 14, 'name': '판타지'}]","[89042, 1227947, 35219]",[200011],15485
비르 자라,2004-11-12,13.441,214,7.4,"[{'id': 18, 'name': '드라마'}, {'id': 10749, 'name': '로맨스'}]","[35742, 35745, 35776]",[35770],4251
어나더 라운드,2020-09-24,22.563,2240,7.7,"[{'id': 35, 'name': '코미디'}, {'id': 18, 'name': '드라마'}]","[1019, 4457, 588175]",[4453],580175
더 기버: 기억전달자,2014-08-13,18.195,4088,6.5,"[{'id': 18, 'name': '드라마'}, {'id': 878, 'name': 'SF'}]","[1017347, 1121786, 1229]",[13015],227156
트래비의 실종,1993-03-12,15.44,444,6.6,"[{'id': 878, 'name': 'SF'}, {'id': 18, 'name': '드라마'}, {'id': 9648, 'name': '미스테리'}]","[61962, 418, 4138]",[27146],15613
트래쉬,2014-10-09,18.195,533,7.1,"[{'id': 12, 'name': '모험'}, {'id': 80, 'name': '범죄'}, {'id': 18, 'name': '드라마'}, {'id': 53, 'name': '스릴러'}]","[1372463, 1372459, 1372462]",[468],206563
보디 에일리언,1993-06-09,16.439,319,6.1,"[{'id': 27, 'name': '공포'}, {'id': 878, 'name': 'SF'}, {'id': 53, 'name': '스릴러'}]","[11067, 39117, 5503]",[39104],4722
유부녀들: 남편 바꾸기,2020-01-23,15.016,2,6.5,"[{'id': 10749, 'name': '로맨스'}]","[2374721, 2576199, 2110789]",[2620983],699173
쇼미더고스트,2021-09-09,14.871,38,7.6,"[{'id': 27, 'name': '공포'}, {'id': 35, 'name': '코미디'}]","[1122532, 2381047, 2428006]",[1180430],840526
셜록 홈즈의 귀환 : 네 사람의 서명,1987-03-07,9.754,52,7.4,"[{'id': 10770, 'name': 'TV 영화'}, {'id': 12, 'name': '모험'}, {'id': 80, 'name': '범죄'}, {'id': 9648, 'name': '미스테리'}, {'id': 53, 'name': '스릴러'}]","[140914, 3545, 36820]",[135092],329303
토리코 3D 출발! 구르메 어드벤처!!,2011-03-19,13.591,5,5.6,"[{'id': 16, 'name': '애니메이션'}, {'id': 28, 'name': '액션'}, {'id': 12, 'name': '모험'}]","[90134, 89878, 81243]",[1208424],166268
El paseo,2010-12-25,13.031,28,6.8,[],"[1040415, 932616, 1040416]",[1040414],88278
하울,2015-10-01,12.444,397,5.5,"[{'id': 27, 'name': '공포'}]","[25438, 57574, 51120]",[1037760],301846
적인걸2: 신도해왕의 비밀,2013-09-27,9.752,220,6.2,"[{'id': 28, 'name': '액션'}, {'id': 80, 'name': '범죄'}, {'id': 14, 'name': '판타지'}, {'id': 12, 'name': '모험'}]","[993943, 150899, 936431]",[26760],217923
누드 모델,1991-09-04,15.438,181,7.4,"[{'id': 18, 'name': '드라마'}]","[3784, 15200, 4885]",[73153],12627
D.E.B.S.,2004-01-21,13.439,446,6.4,"[{'id': 28, 'name': '액션'}, {'id': 35, 'name': '코미디'}, {'id': 10749, 'name': '로맨스'}]","[22121, 22122, 22123]",[7312],540
나의 노예가 되어주세요 2,2018-09-29,14.318,4,7,[],"[1762312, 2280352, 1801592]",[572028],592742
보이 후 크라이드 웨어울프,2010-10-22,13.94,265,6.5,"[{'id': 10751, 'name': '가족'}, {'id': 14, 'name': '판타지'}, {'id': 10770, 'name': 'TV 영화'}, {'id': 35, 'name': '코미디'}]","[191228, 64148, 42297]",[60045],48186
북북서로 진로를 돌려라,1959-07-08,15.287,3398,8,"[{'id': 9648, 'name': '미스테리'}, {'id': 53, 'name': '스릴러'}]","[2638, 2639, 2091]",[2636],213
루팡 3세 더 퍼스트,2019-12-06,14.202,244,7.4,"[{'id': 12, 'name': '모험'}, {'id': 28, 'name': '액션'}, {'id': 16, 'name': '애니메이션'}]","[1046843, 82508, 110665]",[43652],614587
고문 클럽,2014-07-19,14.941,25,4.8,"[{'id': 18, 'name': '드라마'}, {'id': 35, 'name': '코미디'}]","[553173, 1373041, 1266271]",[1206861],297090
맥베스,2015-08-16,14.942,1305,6.5,"[{'id': 18, 'name': '드라마'}, {'id': 10752, 'name': '전쟁'}]","[17288, 8293, 14887]",[549310],225728
마약왕,2018-12-19,15.448,108,6.3,"[{'id': 80, 'name': '범죄'}, {'id': 28, 'name': '액션'}, {'id': 18, 'name': '드라마'}]","[20738, 1223316, 21688]",[1292897],497370
푸른 강철의 아르페지오 - 아르스 노바 – 카덴차,2015-10-03,16.212,9,7.8,"[{'id': 28, 'name': '액션'}, {'id': 878, 'name': 'SF'}, {'id': 16, 'name': '애니메이션'}]","[1254260, 1254300, 1255653]",[1210632],357397
하늘을 걷는 남자,2015-09-30,15.692,2841,7,"[{'id': 12, 'name': '모험'}, {'id': 18, 'name': '드라마'}, {'id': 53, 'name': '스릴러'}, {'id': 36, 'name': '역사'}]","[24045, 2282, 1021684]",[24],285783
세이빙 MR.뱅크스,2013-11-29,17.89,2955,7.4,"[{'id': 35, 'name': '코미디'}, {'id': 18, 'name': '드라마'}, {'id': 36, 'name': '역사'}]","[7056, 31, 72466]",[54040],140823
파리의 연인,1957-02-13,12.886,570,7,"[{'id': 10402, 'name': '음악'}, {'id': 35, 'name': '코미디'}, {'id': 10749, 'name': '로맨스'}]","[1932, 30181, 83393]",[13284],13320
극장판 마이 리틀 포니: 이퀘스트리아 걸스,2013-06-16,17.689,193,7.3,"[{'id': 16, 'name': '애니메이션'}, {'id': 35, 'name': '코미디'}, {'id': 10751, 'name': '가족'}, {'id': 14, 'name': '판타지'}, {'id': 10402, 'name': '음악'}]","[15762, 94481, 74368]",[1363226],201676
스텝업6: 이어 오브 더 댄스,2019-07-25,18.588,63,6,"[{'id': 10402, 'name': '음악'}, {'id': 18, 'name': '드라마'}]","[1875792, 1622651, 1609462]",[61703],593680
내일을 향해 쏴라,1969-01-15,17.885,1802,7.6,"[{'id': 37, 'name': '서부'}, {'id': 18, 'name': '드라마'}, {'id': 80, 'name': '범죄'}]","[3636, 4135, 9594]",[9577],642
겟 스마트,2008-06-19,22.636,3083,6.2,"[{'id': 28, 'name': '액션'}, {'id': 35, 'name': '코미디'}, {'id': 53, 'name': '스릴러'}]","[4495, 1813, 18918]",[13426],11665
스피어,1998-02-13,11.384,1335,6.1,"[{'id': 878, 'name': 'SF'}, {'id': 9648, 'name': '미스테리'}, {'id': 53, 'name': '스릴러'}]","[4483, 4430, 2231]",[8246],10153
더 키친,2019-08-08,16.698,569,6.2,"[{'id': 28, 'name': '액션'}, {'id': 80, 'name': '범죄'}, {'id': 18, 'name': '드라마'}]","[55536, 1230868, 32798]",[989235],487680
카우보이 비밥: 천국의 문,2001-09-01,17.184,666,7.7,"[{'id': 28, 'name': '액션'}, {'id': 16, 'name': '애니메이션'}, {'id': 878, 'name': 'SF'}]","[20664, 68916, 68917]",[56342],11299
더 킬러: 소녀 살인,2016-01-04,14.939,272,6.1,"[{'id': 53, 'name': '스릴러'}, {'id': 18, 'name': '드라마'}]","[11155, 2975, 1460685]",[966400],344041
스프링 브레이커스,2013-01-24,14.687,3471,5.2,"[{'id': 18, 'name': '드라마'}, {'id': 80, 'name': '범죄'}]","[17051, 77948, 67599]",[51918],122081
마우스 킹,1982-06-17,14.133,654,7.5,"[{'id': 10751, 'name': '가족'}, {'id': 16, 'name': '애니메이션'}, {'id': 14, 'name': '판타지'}, {'id': 12, 'name': '모험'}]","[937, 70286, 13392]",[40345],11704
마이 베스트 프렌드,2018-11-08,10.195,177,7.1,"[{'id': 18, 'name': '드라마'}]","[1835556, 2050850, 81155]",[1340156],477666
Untitled Man of Steel Sequel,,11.182,0,0,"[{'id': 878, 'name': 'SF'}, {'id': 28, 'name': '액션'}]",[73968],[],1036722
Minions: Orientation Day,2010-12-13,14.685,161,6.9,"[{'id': 16, 'name': '애니메이션'}, {'id': 10751, 'name': '가족'}, {'id': 35, 'name': '코미디'}]","[124747, 80595]",[8023],54559
엘르,2016-05-25,15.638,1599,6.7,"[{'id': 18, 'name': '드라마'}, {'id': 53, 'name': '스릴러'}]","[17882, 93532, 7276]",[10491],337674
로드 오브 세일럼,2012-09-10,16.185,714,5.5,"[{'id': 27, 'name': '공포'}, {'id': 53, 'name': '스릴러'}]","[21319, 52374, 59673]",[16848],104755
Naruto x UT,2011-01-01,14.194,17,7.2,"[{'id': 16, 'name': '애니메이션'}]",[],[84196],698940
터커,1988-08-12,10.53,305,6.7,"[{'id': 18, 'name': '드라마'}]","[1229, 11148, 2641]",[1776],28176
비틀스: 에잇 데이즈 어 위크-투어링 이어즈,2016-09-15,10.437,309,7.6,"[{'id': 99, 'name': '다큐멘터리'}]","[10215, 10594, 10592]",[6159],391698
라이크 마이크,2002-07-03,13.431,413,6.1,"[{'id': 10751, 'name': '가족'}, {'id': 35, 'name': '코미디'}, {'id': 14, 'name': '판타지'}]","[58197, 9779, 67778]",[79656],21972
어머! 물고기가 됐어요,2000-10-06,13.131,331,6.7,"[{'id': 12, 'name': '모험'}, {'id': 16, 'name': '애니메이션'}, {'id': 35, 'name': '코미디'}]","[223684, 2678373, 2591187]",[58268],12609
라벤더,2016-11-04,10.687,282,5.7,"[{'id': 18, 'name': '드라마'}, {'id': 53, 'name': '스릴러'}]","[37260, 20212, 142193]",[557179],340584
버닝,2018-05-17,14.589,1251,7.4,"[{'id': 9648, 'name': '미스테리'}, {'id': 18, 'name': '드라마'}, {'id': 53, 'name': '스릴러'}]","[572225, 215055, 1937533]",[96657],491584
대니 콜린스,2015-03-19,12.434,442,6.8,"[{'id': 10402, 'name': '음악'}, {'id': 35, 'name': '코미디'}, {'id': 18, 'name': '드라마'}]","[1158, 9278, 516]",[15892],256924
아메리칸 헌팅,2005-05-05,13.931,407,5.6,"[{'id': 27, 'name': '공포'}, {'id': 53, 'name': '스릴러'}, {'id': 9648, 'name': '미스테리'}]","[55636, 129050, 5606]",[61921],10008
숏버스,2006-10-04,14.931,400,6.4,"[{'id': 10749, 'name': '로맨스'}, {'id': 18, 'name': '드라마'}, {'id': 35, 'name': '코미디'}]","[19764, 19761, 36545]",[17114],1378
아이다호,1991-02-01,16.629,939,7.1,"[{'id': 18, 'name': '드라마'}]","[741, 6384, 785]",[5216],468
Merry Kiss Cam,2022-11-24,22.666,0,0,"[{'id': 35, 'name': '코미디'}, {'id': 10749, 'name': '로맨스'}, {'id': 10770, 'name': 'TV 영화'}]","[3729428, 17772, 3729431]",[1118676],1032457
명탐정 코난: 시한장치의 마천루,1997-04-19,13.68,173,7.2,"[{'id': 12, 'name': '모험'}, {'id': 9648, 'name': '미스테리'}, {'id': 16, 'name': '애니메이션'}]","[68470, 68472, 54690]",[102033],21422
마그마 탐험대,1959-12-15,15.18,362,7,"[{'id': 12, 'name': '모험'}, {'id': 14, 'name': '판타지'}, {'id': 10751, 'name': '가족'}]","[24810, 2091, 44881]",[39743],11571
Paranormal Movie,2013-04-08,14.872,23,3.9,"[{'id': 35, 'name': '코미디'}]","[5620, 1020027, 212833]",[5620],185474
홈,2009-06-03,14.93,411,7.9,"[{'id': 99, 'name': '다큐멘터리'}]","[515, 66150, 77860]",[66150],62320
777 ಚಾರ್ಲಿ,2022-06-10,14.023,16,7.5,"[{'id': 12, 'name': '모험'}, {'id': 35, 'name': '코미디'}, {'id': 18, 'name': '드라마'}]","[1306152, 1906560, 1187399]",[1752066],634120
컬러 오브 러브,2021-05-07,13.961,104,7.4,"[{'id': 10749, 'name': '로맨스'}, {'id': 18, 'name': '드라마'}]","[84698, 62747, 1646611]",[221723],810223
쏘리 투 보더 유,2018-07-06,14.888,1266,6.8,"[{'id': 14, 'name': '판타지'}, {'id': 878, 'name': 'SF'}, {'id': 35, 'name': '코미디'}]","[1200864, 62561, 1488960]",[930526],424781
캐리 2,1999-03-11,10.428,316,5.7,"[{'id': 27, 'name': '공포'}, {'id': 53, 'name': '스릴러'}, {'id': 878, 'name': 'SF'}]","[51390, 52474, 27563]",[102634],7341
터미널,2018-05-10,14.436,666,5.5,"[{'id': 80, 'name': '범죄'}, {'id': 18, 'name': '드라마'}, {'id': 53, 'name': '스릴러'}]","[234352, 11108, 974]",[1585062],385332
데인저러스 메소드,2011-09-30,14.129,1791,6.3,"[{'id': 18, 'name': '드라마'}, {'id': 53, 'name': '스릴러'}]","[116, 110, 17288]",[224],48231
미트 더 블랙스,2016-04-01,11.182,246,4.8,"[{'id': 35, 'name': '코미디'}, {'id': 27, 'name': '공포'}]","[51944, 81703, 41798]",[119419],377587
గాడ్‌ఫాదర్‌,2022-10-05,13.378,2,4,"[{'id': 28, 'name': '액션'}, {'id': 18, 'name': '드라마'}]","[147079, 91548, 42802]",[237608],863931
레고 DC 배트맨: 소중한 가족,2019-07-21,14.689,109,7.1,"[{'id': 16, 'name': '애니메이션'}, {'id': 10751, 'name': '가족'}, {'id': 28, 'name': '액션'}, {'id': 35, 'name': '코미디'}]","[963818, 216973, 76621]",[1637776],602307
뮬란: 전사의 귀환,2009-11-26,13.428,366,7.5,"[{'id': 12, 'name': '모험'}, {'id': 18, 'name': '드라마'}, {'id': 28, 'name': '액션'}]","[77304, 109809, 96862]",[46325],32909
햄버거 특공대,1997-07-25,11.926,392,6,"[{'id': 10751, 'name': '가족'}, {'id': 35, 'name': '코미디'}]","[59645, 77330, 57119]",[53177],14817
브룩클린스 파이니스트,2010-03-04,12.928,770,6.3,"[{'id': 80, 'name': '범죄'}, {'id': 18, 'name': '드라마'}, {'id': 53, 'name': '스릴러'}]","[1205, 1896, 569]",[20907],26390
데드 돈 다이,2019-05-15,16.637,2118,5.4,"[{'id': 35, 'name': '코미디'}, {'id': 27, 'name': '공포'}, {'id': 14, 'name': '판타지'}]","[1532, 1023139, 3063]",[4429],535581
작은 버즈라이트 이어,2011-11-23,14.427,475,6.9,"[{'id': 16, 'name': '애니메이션'}, {'id': 10751, 'name': '가족'}, {'id': 35, 'name': '코미디'}]","[31, 12898, 3234]",[7929],82424
명탐정 코난: 감벽의 관,2007-04-21,11.866,98,6.6,"[{'id': 16, 'name': '애니메이션'}, {'id': 12, 'name': '모험'}]","[68470, 87582, 68472]",[101915],39206
스콜피온 킹 2: 전사의 부활,2008-07-19,17.426,489,4.6,"[{'id': 28, 'name': '액션'}, {'id': 12, 'name': '모험'}, {'id': 14, 'name': '판타지'}, {'id': 878, 'name': 'SF'}]","[78036, 74748, 79124]",[52968],13486
뮌헨: 전쟁의 문턱에서,2022-01-06,13.483,408,6.9,"[{'id': 18, 'name': '드라마'}, {'id': 36, 'name': '역사'}]","[146750, 54676, 7152]",[72842],760336
Jeffrey Dahmer: Mind of a Monster,2020-05-25,14.464,9,7.3,"[{'id': 99, 'name': '다큐멘터리'}, {'id': 80, 'name': '범죄'}]","[558828, 3468695, 3468610]",[222092],709100
기묘한 금요일,2018-09-14,14.685,102,5.4,"[{'id': 10402, 'name': '음악'}, {'id': 10751, 'name': '가족'}, {'id': 14, 'name': '판타지'}, {'id': 10770, 'name': 'TV 영화'}, {'id': 35, 'name': '코미디'}]","[1828492, 972951, 1827954]",[52112],505904
마이펫 오지,2016-10-14,15.931,142,6,"[{'id': 16, 'name': '애니메이션'}, {'id': 10751, 'name': '가족'}]","[73269, 114463, 1271600]",[1563107],411221
로맨스와 담배,2005-09-13,14.676,114,5.9,"[{'id': 35, 'name': '코미디'}, {'id': 10402, 'name': '음악'}, {'id': 10749, 'name': '로맨스'}]","[4691, 4038, 204]",[1241],13994
80일간의 세계일주,1956-10-17,14.375,393,6.7,"[{'id': 12, 'name': '모험'}, {'id': 35, 'name': '코미디'}, {'id': 10751, 'name': '가족'}, {'id': 14, 'name': '판타지'}, {'id': 10749, 'name': '로맨스'}]","[14261, 29518, 10027]",[20412],2897
바디 오브 라이즈,2008-10-09,15.676,2565,6.6,"[{'id': 28, 'name': '액션'}, {'id': 18, 'name': '드라마'}, {'id': 53, 'name': '스릴러'}]","[6193, 934, 2983]",[578],12113
칠복성,1985-08-15,17.433,92,6.7,"[{'id': 28, 'name': '액션'}, {'id': 35, 'name': '코미디'}]","[62410, 62417, 62419]",[62410],18707
테드 번디: 아메리칸 부기맨,2021-08-16,13.003,68,7,"[{'id': 53, 'name': '스릴러'}, {'id': 80, 'name': '범죄'}]","[62747, 208782, 7401]",[78136],835112
악마가 오기 전에,2018-08-09,13.184,126,6.2,"[{'id': 27, 'name': '공포'}, {'id': 53, 'name': '스릴러'}]","[1454165, 1185538, 592495]",[235430],524738
스킨워커스,2006-03-20,12.675,238,5.1,"[{'id': 14, 'name': '판타지'}, {'id': 28, 'name': '액션'}, {'id': 27, 'name': '공포'}]","[20386, 13550, 25702]",[69579],14219
제9분국: 귀신 전담반,2019-08-29,13.767,11,5.7,"[{'id': 14, 'name': '판타지'}, {'id': 53, 'name': '스릴러'}, {'id': 80, 'name': '범죄'}]","[1240922, 1356719, 1708946]",[2360732],615137
솔저,1998-10-23,13.423,668,6.4,"[{'id': 878, 'name': 'SF'}, {'id': 28, 'name': '액션'}]","[6856, 58319, 11355]",[4014],9425
도어스,1991-03-01,19.872,1152,7.1,"[{'id': 10402, 'name': '음악'}, {'id': 18, 'name': '드라마'}]","[5576, 5344, 6677]",[1152],10537
우연과 상상,2021-04-11,15.902,173,6.8,"[{'id': 18, 'name': '드라마'}, {'id': 10749, 'name': '로맨스'}]","[2187869, 1505062, 1324449]",[1487492],795811
버드케이지,1996-03-08,16.621,915,7,"[{'id': 35, 'name': '코미디'}]","[2157, 78729, 5346]",[5342],11000
후라이드 그린 토마토,1991-12-27,17.871,1105,7.7,"[{'id': 18, 'name': '드라마'}, {'id': 35, 'name': '코미디'}]","[8534, 5698, 18248]",[18250],1633
비상계엄,1998-11-06,15.122,1111,6.3,"[{'id': 18, 'name': '드라마'}, {'id': 28, 'name': '액션'}, {'id': 53, 'name': '스릴러'}, {'id': 80, 'name': '범죄'}]","[5292, 516, 62]",[9181],9882
프랑켄슈타인,1931-11-21,12.371,1229,7.5,"[{'id': 18, 'name': '드라마'}, {'id': 27, 'name': '공포'}, {'id': 878, 'name': 'SF'}]","[2923, 29814, 29815]",[2917],3035
짱구는 못말려 극장판: 초시공! 태풍을 부르는 나의 신부,2010-04-17,9.68,34,8.1,"[{'id': 16, 'name': '애니메이션'}, {'id': 35, 'name': '코미디'}, {'id': 10751, 'name': '가족'}]","[90499, 83928, 1241415]",[1065385],117352
혼도,1953-11-27,13.171,157,6.7,"[{'id': 37, 'name': '서부'}]","[4165, 41283, 4303]",[50300],6529
제7의 봉인,1957-02-16,16.821,2457,8.2,"[{'id': 14, 'name': '판타지'}, {'id': 18, 'name': '드라마'}]","[2201, 6649, 6656]",[6648],490
엄청나게 시끄럽고 믿을 수 없게 가까운,2011-12-25,14.673,1785,7,"[{'id': 18, 'name': '드라마'}]","[31, 18277, 929136]",[468],64685
Batman Unmasked: The Psychology of the Dark Knight,2008-07-15,13.121,40,7.5,"[{'id': 99, 'name': '다큐멘터리'}]","[35172, 938688, 173658]",[87701],29751
웬디,2020-02-28,13.407,99,5.9,"[{'id': 14, 'name': '판타지'}, {'id': 12, 'name': '모험'}, {'id': 18, 'name': '드라마'}]","[2476049, 2451319, 2210239]",[223516],399363
프레셔스,2009-11-06,14.121,1416,7.4,"[{'id': 18, 'name': '드라마'}]","[109560, 60561, 52851]",[20019],25793
꼬마 돼지 베이브 2,1998-11-25,16.119,1048,5.6,"[{'id': 12, 'name': '모험'}, {'id': 35, 'name': '코미디'}, {'id': 18, 'name': '드라마'}, {'id': 10751, 'name': '가족'}, {'id': 14, 'name': '판타지'}]","[2505, 45386, 1937]",[20629],9447
미스터 브룩스,2007-06-01,13.17,1444,6.9,"[{'id': 80, 'name': '범죄'}, {'id': 53, 'name': '스릴러'}]","[1269, 3416, 31837]",[3028],3432
어둠의 표적,1971-12-23,15.018,751,7.2,"[{'id': 80, 'name': '범죄'}, {'id': 18, 'name': '드라마'}, {'id': 53, 'name': '스릴러'}]","[4483, 14947, 386]",[7767],994
톰과 제리: 셜록홈즈를 만나다,2010-08-24,12.721,60,6.7,"[{'id': 10751, 'name': '가족'}, {'id': 16, 'name': '애니메이션'}, {'id': 12, 'name': '모험'}, {'id': 35, 'name': '코미디'}]","[13919, 56890, 655]",[92317],43956
드라이,2020-12-11,18.944,432,6.8,"[{'id': 80, 'name': '범죄'}, {'id': 53, 'name': '스릴러'}, {'id': 9648, 'name': '미스테리'}]","[8783, 139654, 39213]",[75725],567797
라이프 오브 더 파티,2018-05-10,19.428,895,6.2,"[{'id': 35, 'name': '코미디'}]","[55536, 1782117, 94098]",[170820],399796
A Menina Que Matou os Pais,2021-09-24,15.962,202,6.4,"[{'id': 80, 'name': '범죄'}, {'id': 18, 'name': '드라마'}, {'id': 53, 'name': '스릴러'}]","[1253165, 2429063, 91704]",[1397422],608804
페르시아어 수업,2020-04-17,12.387,270,7.7,"[{'id': 10752, 'name': '전쟁'}, {'id': 18, 'name': '드라마'}]","[66957, 111420, 585492]",[78118],581577
Christmas at The Greenbrier,2022-11-24,22.56,0,0,"[{'id': 10770, 'name': 'TV 영화'}, {'id': 35, 'name': '코미디'}, {'id': 18, 'name': '드라마'}, {'id': 10749, 'name': '로맨스'}]","[184560, 3093996, 3474859]",[1494192],1032778
블랙 쉽,2007-03-29,13.669,608,5.7,"[{'id': 27, 'name': '공포'}, {'id': 35, 'name': '코미디'}]","[33305, 33306, 33307]",[33300],3603
철의 여인,2011-12-26,14.82,1492,6.4,"[{'id': 36, 'name': '역사'}, {'id': 18, 'name': '드라마'}]","[5064, 34257, 205258]",[71068],71688
아트 오브 더 스틸,2013-09-20,13.42,465,6.1,"[{'id': 35, 'name': '코미디'}, {'id': 80, 'name': '범죄'}]","[6856, 2876, 449]",[1041418],209247
마리 앙투아네트,2006-05-24,19.118,2300,6.7,"[{'id': 18, 'name': '드라마'}, {'id': 36, 'name': '역사'}]","[205, 17881, 4581]",[1769],1887
겜블러,2014-12-25,16.671,1174,5.9,"[{'id': 53, 'name': '스릴러'}, {'id': 80, 'name': '범죄'}, {'id': 18, 'name': '드라마'}]","[13240, 1230, 60073]",[77357],284536
올 레이디 두 잇,1992-02-21,13.333,288,4.6,"[{'id': 35, 'name': '코미디'}, {'id': 18, 'name': '드라마'}]","[117296, 117297, 117298]",[58021],37265
더 파나틱,2019-08-30,13.681,225,4.5,"[{'id': 80, 'name': '범죄'}, {'id': 53, 'name': '스릴러'}]","[8891, 50398, 1251847]",[29783],509853
악어소년 알로,2021-04-16,16.366,39,6.7,"[{'id': 16, 'name': '애니메이션'}, {'id': 35, 'name': '코미디'}, {'id': 10751, 'name': '가족'}]","[2854078, 3215533, 8873]",[936667],763568
빅 아이즈,2014-12-24,18.07,3151,7,"[{'id': 18, 'name': '드라마'}]","[9273, 27319, 6413]",[510],87093
리틀 빅 히어로,1992-10-02,13.665,375,6.4,"[{'id': 35, 'name': '코미디'}, {'id': 18, 'name': '드라마'}]","[4483, 16935, 1271]",[3224],10699
톰보이 리벤저,2016-06-08,17.422,411,5.4,"[{'id': 28, 'name': '액션'}, {'id': 80, 'name': '범죄'}, {'id': 53, 'name': '스릴러'}]","[17647, 10205, 4252]",[1723],399173
해피 어게인,2017-10-20,11.424,132,7.1,"[{'id': 35, 'name': '코미디'}, {'id': 18, 'name': '드라마'}]","[18999, 1279814, 1146]",[19970],397601
다크 워터,2005-07-08,14.367,844,5.6,"[{'id': 27, 'name': '공포'}, {'id': 9648, 'name': '미스테리'}]","[6161, 4764, 3129]",[8574],9009
미드웨이,1976-06-18,16.665,226,6.6,"[{'id': 28, 'name': '액션'}, {'id': 18, 'name': '드라마'}, {'id': 36, 'name': '역사'}, {'id': 10752, 'name': '전쟁'}]","[10017, 4958, 5563]",[30422],11422
모노스,2019-08-15,12.68,312,6.7,"[{'id': 18, 'name': '드라마'}, {'id': 10752, 'name': '전쟁'}]","[57412, 86034, 1974936]",[937765],417466
거침없이 쏴라! 슛 뎀 업,2007-07-26,16.367,1564,6.4,"[{'id': 28, 'name': '액션'}, {'id': 53, 'name': '스릴러'}, {'id': 35, 'name': '코미디'}, {'id': 80, 'name': '범죄'}]","[2296, 28782, 13242]",[24949],4141
총애,2019-12-31,11.081,5,7,"[{'id': 18, 'name': '드라마'}]","[1183233, 586419, 1438264]",[1452270],626616
음란 과외,2016-12-20,14.661,8,6,"[{'id': 10749, 'name': '로맨스'}, {'id': 35, 'name': '코미디'}, {'id': 18, 'name': '드라마'}]","[1688124, 1670247, 1814297]",[1702039],429892
서프러제트,2015-10-16,12.12,1457,7.3,"[{'id': 18, 'name': '드라마'}, {'id': 36, 'name': '역사'}]","[36662, 1283, 2039]",[93288],245168
세상을 바꾼 변호인,2018-12-25,16.426,875,7.4,"[{'id': 18, 'name': '드라마'}, {'id': 36, 'name': '역사'}]","[72855, 53807, 15009]",[51984],339380
매드 갓,2022-06-16,12.282,132,6.8,"[{'id': 16, 'name': '애니메이션'}, {'id': 14, 'name': '판타지'}, {'id': 27, 'name': '공포'}, {'id': 878, 'name': 'SF'}]","[31493, 1552795, 1644404]",[7727],846867
석양의 갱들,1971-10-20,13.313,857,7.7,"[{'id': 37, 'name': '서부'}]","[522, 5563, 5567]",[4385],336
도터 오브 울프,2019-06-14,10.927,225,5.6,"[{'id': 28, 'name': '액션'}, {'id': 53, 'name': '스릴러'}]","[78452, 72440, 1997242]",[2679],525657
태양의 제국,1987-12-09,15.613,1579,7.5,"[{'id': 18, 'name': '드라마'}, {'id': 36, 'name': '역사'}, {'id': 10752, 'name': '전쟁'}]","[3894, 6949, 8436]",[488],10110
디시에르토,2015-04-12,14.368,311,6.1,"[{'id': 53, 'name': '스릴러'}, {'id': 18, 'name': '드라마'}]","[258, 47296, 112129]",[1003190],258363
나의 사촌 레이첼,2017-06-08,13.17,503,5.7,"[{'id': 18, 'name': '드라마'}, {'id': 10749, 'name': '로맨스'}]","[3293, 237455, 302165]",[7017],413998
스트롱거,2017-09-22,16.871,1297,7,"[{'id': 18, 'name': '드라마'}]","[131, 61134, 8436]",[64141],395993
Rise of the Zombies,2012-10-27,14.766,70,4.1,"[{'id': 28, 'name': '액션'}, {'id': 27, 'name': '공포'}, {'id': 53, 'name': '스릴러'}]","[206036, 10447, 824]",[21825],140174
갤럭시 퀘스트,1999-12-25,14.863,1834,7.1,"[{'id': 35, 'name': '코미디'}, {'id': 878, 'name': 'SF'}, {'id': 12, 'name': '모험'}]","[12898, 10205, 4566]",[15002],926
Thunderstruck,2012-08-24,11.416,195,6,"[{'id': 35, 'name': '코미디'}, {'id': 10751, 'name': '가족'}]","[1009931, 437100, 26485]",[61175],119738
리틀 보이,2015-04-23,14.916,472,7.2,"[{'id': 35, 'name': '코미디'}, {'id': 18, 'name': '드라마'}, {'id': 10752, 'name': '전쟁'}]","[1256170, 1639, 11398]",[72960],256962
드라마 퀸,2004-02-17,16.412,778,5.6,"[{'id': 35, 'name': '코미디'}]","[49265, 17486, 19537]",[58628],11132
